学院,寝室楼,寝室规格,寝室类型,寝室号,备注
经管学院,7,5,男,605,
经管学院,7,5,男,606,
经管学院,7,5,男,618,
经管学院,8,4,女,115,
经管学院,8,4,女,116,
经管学院,8,4,女,117,
经管学院,8,4,女,119,
经管学院,8,4,女,120,
经管学院,8,4,女,121,
经管学院,8,4,女,123,
经管学院,8,4,女,124,
经管学院,8,4,女,125,
经管学院,8,4,女,126,
经管学院,8,4,女,127,
经管学院,8,4,女,128,
经管学院,8,4,女,129,
经管学院,8,4,女,219,
经管学院,8,4,女,220,
经管学院,8,4,女,221,
经管学院,8,4,女,222,
经管学院,8,4,女,223,
经管学院,8,4,女,224,
经管学院,8,4,女,225,
经管学院,8,4,女,226,
经管学院,8,4,女,227,
经管学院,8,4,女,228,
经管学院,8,4,女,229,
经管学院,8,4,女,230,
经管学院,8,4,女,231,
经管学院,8,4,女,232,
经管学院,8,4,女,233,
经管学院,8,4,女,234,
经管学院,8,4,女,235,
经管学院,8,4,女,236,
经管学院,8,4,女,237,
经管学院,8,4,女,238,
经管学院,8,4,女,315,
经管学院,8,4,女,316,
经管学院,8,4,女,317,
经管学院,8,4,女,318,
经管学院,8,4,女,319,
经管学院,8,4,女,320,
经管学院,8,4,女,321,
经管学院,8,4,女,322,
经管学院,8,4,女,323,
经管学院,8,4,女,332,
经管学院,8,4,女,335,
经管学院,8,4,女,336,
经管学院,8,4,女,337,
经管学院,8,4,女,338,
经管学院,8,4,女,339,
经管学院,8,4,女,421,
经管学院,8,4,女,424,
经管学院,8,4,女,425,
经管学院,8,4,女,426,
经管学院,8,4,女,427,
经管学院,8,4,女,428,
经管学院,8,4,女,433,
经管学院,8,4,女,436,
经管学院,8,4,女,438,
经管学院,8,4,女,511,
经管学院,8,4,女,512,
经管学院,8,4,女,513,
经管学院,8,4,女,514,
经管学院,8,4,女,515,
经管学院,8,4,女,516,
经管学院,8,4,女,517,
经管学院,8,4,女,518,
经管学院,8,4,女,519,
经管学院,8,4,女,522,
经管学院,8,4,女,523,
经管学院,8,4,女,524,
经管学院,8,4,女,525,
经管学院,8,4,女,526,
经管学院,8,4,女,527,
经管学院,8,4,女,528,
经管学院,8,4,女,530,
经管学院,8,4,女,531,
经管学院,8,4,女,532,
经管学院,8,4,女,533,
经管学院,8,4,女,534,
经管学院,8,4,女,535,
经管学院,8,4,女,614,
经管学院,8,4,女,615,
经管学院,8,4,女,616,
经管学院,8,4,女,617,
经管学院,8,4,女,618,
经管学院,8,4,女,619,
经管学院,10,4,女,108,
经管学院,10,4,女,616,
经管学院,11,4,女,201,
经管学院,11,4,女,202,
经管学院,11,4,女,203,
经管学院,11,4,女,204,
经管学院,11,4,女,205,
经管学院,11,4,女,206,
经管学院,11,4,女,207,
经管学院,11,4,女,212,
经管学院,11,4,女,223,
经管学院,11,4,女,224,
经管学院,11,4,女,227,
经管学院,11,4,女,228,
经管学院,11,4,女,229,
经管学院,11,4,女,230,
经管学院,11,4,女,231,
经管学院,11,4,女,232,
经管学院,11,4,女,233,
经管学院,11,4,女,335,
经管学院,11,4,女,415,
经管学院,11,4,女,416,
经管学院,11,4,女,417,
经管学院,11,4,女,418,
经管学院,11,4,女,419,
经管学院,11,4,女,431,
经管学院,11,4,女,432,
经管学院,11,4,女,433,
经管学院,11,4,女,434,
经管学院,11,4,女,501,
经管学院,11,4,女,502,
经管学院,11,4,女,503,
经管学院,11,4,女,504,
经管学院,11,4,女,507,
经管学院,11,4,女,511,
经管学院,11,4,女,512,
经管学院,11,4,女,513,
经管学院,11,4,女,521,
经管学院,11,4,女,525,
经管学院,11,4,女,529,
经管学院,11,4,女,531,
经管学院,11,4,女,533,
经管学院,11,4,女,534,
经管学院,11,4,女,535,
经管学院,11,4,女,632,
经管学院,11,4,女,633,
经管学院,13,4,女,103,
经管学院,13,4,女,104,
经管学院,13,4,女,105,
经管学院,13,4,女,106,
经管学院,13,4,女,107,
经管学院,13,4,女,108,
经管学院,13,4,女,109,
经管学院,13,4,女,110,
经管学院,13,4,女,111,
经管学院,13,4,女,112,
经管学院,13,4,女,113,
经管学院,13,4,女,114,
经管学院,13,4,女,155,
经管学院,13,4,女,116,
经管学院,13,4,女,117,
经管学院,13,4,女,118,
经管学院,13,4,女,119,
经管学院,13,4,女,120,
经管学院,13,4,女,121,
经管学院,13,4,女,122,
经管学院,13,4,女,124,
经管学院,13,4,女,125,
经管学院,13,4,女,126,
经管学院,13,4,女,127,
经管学院,13,4,女,128,
经管学院,13,4,女,129,
经管学院,13,4,女,130,
经管学院,13,4,女,131,
经管学院,13,4,女,132,
经管学院,13,4,女,133,
经管学院,13,4,女,134,
经管学院,13,4,女,135,
经管学院,13,4,女,136,
经管学院,13,4,女,137,
经管学院,13,4,女,138,
经管学院,13,4,女,139,
经管学院,13,4,女,140,
经管学院,13,4,女,141,
经管学院,13,4,女,142,
经管学院,13,4,女,143,
经管学院,13,4,女,145,
经管学院,13,4,女,146,
经管学院,13,4,女,147,
经管学院,13,4,女,148,
经管学院,13,4,女,149,
经管学院,13,4,女,150,
经管学院,13,4,女,151,
经管学院,13,4,女,153,
经管学院,13,4,女,154,
经管学院,13,4,女,155,
经管学院,13,4,女,201,
经管学院,13,4,女,202,
经管学院,13,4,女,203,
经管学院,13,4,女,204,
经管学院,13,4,女,205,
经管学院,13,4,女,206,
经管学院,13,4,女,207,
经管学院,13,4,女,208,
经管学院,13,4,女,209,
经管学院,13,4,女,210,
经管学院,13,4,女,211,
经管学院,13,4,女,212,
经管学院,13,4,女,213,
经管学院,13,4,女,214,
经管学院,13,4,女,215,
经管学院,16,5,女,101,
经管学院,16,5,女,102,
经管学院,16,5,女,322,
经管学院,16,5,女,323,
经管学院,16,5,女,324,
经管学院,16,5,女,325,
经管学院,16,5,女,326,
经管学院,16,5,女,327,
经管学院,16,5,女,328,
经管学院,16,5,女,329,
经管学院,16,5,女,330,
经管学院,16,5,女,331,
经管学院,16,5,女,332,
经管学院,16,5,女,401,
经管学院,16,5,女,402,
经管学院,16,5,女,403,
经管学院,16,5,女,404,
经管学院,16,5,女,405,
经管学院,16,5,女,406,
经管学院,16,5,女,407,
经管学院,16,5,女,408,
经管学院,16,5,女,409,
经管学院,16,5,女,410,
经管学院,16,5,女,411,
经管学院,16,5,女,412,
经管学院,16,5,女,413,
经管学院,16,5,女,414,
经管学院,16,5,女,415,
经管学院,16,5,女,416,
经管学院,16,5,女,417,
经管学院,16,5,女,418,
经管学院,16,5,女,419,
经管学院,16,5,女,420,
经管学院,16,5,女,421,
经管学院,16,5,女,422,
经管学院,16,5,女,423,
经管学院,16,5,女,424,
经管学院,16,5,女,425,
经管学院,16,5,女,426,
经管学院,16,5,女,427,
经管学院,16,5,女,428,
经管学院,16,5,女,429,
经管学院,16,5,女,430,
经管学院,16,5,女,431,
经管学院,16,5,女,432,
经管学院,16,5,女,507,
经管学院,16,5,女,508,
经管学院,16,5,女,509,
经管学院,16,5,女,510,
经管学院,16,5,女,511,
经管学院,16,5,女,512,
经管学院,16,5,女,513,
经管学院,16,5,女,514,
经管学院,16,5,女,515,
经管学院,16,5,女,516,
经管学院,16,5,女,517,
经管学院,16,5,女,518,
经管学院,16,5,女,519,
经管学院,16,5,女,520,
经管学院,16,5,女,521,
经管学院,16,5,女,522,
经管学院,16,5,女,523,
经管学院,16,5,女,524,
经管学院,16,5,女,525,
经管学院,16,5,女,526,
经管学院,16,5,女,527,
经管学院,16,5,女,528,
经管学院,16,5,女,529,
经管学院,16,5,女,530,
经管学院,16,5,女,531,
经管学院,16,5,女,532,
经管学院,16,5,女,621,
经管学院,20,6,女,102,
经管学院,20,6,女,103,
经管学院,20,6,女,104,
经管学院,20,6,女,105,
经管学院,20,6,女,201,
经管学院,20,6,女,202,
经管学院,20,6,女,203,
经管学院,20,6,女,204,
经管学院,20,6,女,205,
经管学院,20,6,女,206,
经管学院,20,6,女,301,
经管学院,20,6,女,302,
经管学院,20,6,女,303,
经管学院,20,6,女,304,
经管学院,20,6,女,305,
经管学院,20,6,女,306,
经管学院,20,6,女,401,
经管学院,20,6,女,402,
经管学院,20,6,女,403,
经管学院,20,6,女,404,
经管学院,20,6,女,405,
经管学院,20,6,女,406,
经管学院,20,6,女,501,
经管学院,20,6,女,502,
经管学院,20,6,女,503,
经管学院,20,6,女,504,
经管学院,20,6,女,505,
经管学院,20,6,女,506,
经管学院,20,6,女,601,
经管学院,20,6,女,602,
经管学院,20,6,女,603,
美术学院,3,8,男,102,
美术学院,3,8,男,103,
美术学院,3,8,男,104,
美术学院,3,8,男,105,
美术学院,3,8,男,106,
美术学院,3,8,男,107,
美术学院,3,8,男,108,
美术学院,3,8,男,109,
美术学院,3,8,男,110,
美术学院,3,8,男,111,
美术学院,3,8,男,112,
美术学院,3,8,男,113,
美术学院,3,8,男,114,
美术学院,3,8,男,115,
美术学院,3,8,男,116,
美术学院,3,8,男,119,
美术学院,3,8,男,120,
美术学院,3,8,男,318,
美术学院,3,8,男,319,
美术学院,3,8,男,412,
美术学院,3,8,男,508,
美术学院,3,8,男,513,
美术学院,3,8,男,515,
美术学院,3,8,男,516,
美术学院,6,5,女,102,
美术学院,6,5,女,127,
美术学院,6,5,女,128,
美术学院,6,5,女,129,
美术学院,6,5,女,130,
美术学院,6,5,女,131,
美术学院,6,5,女,132,
美术学院,6,5,女,133,
美术学院,6,5,女,134,
美术学院,6,5,女,135,
美术学院,6,5,女,136,
美术学院,6,5,女,137,
美术学院,6,5,女,148,
美术学院,6,5,女,149,
美术学院,6,5,女,150,
美术学院,6,5,女,151,
美术学院,6,5,女,152,
美术学院,6,5,女,221,
美术学院,6,5,女,249,
美术学院,6,5,女,302,
美术学院,6,5,女,303,
美术学院,6,5,女,304,
美术学院,6,5,女,305,
美术学院,6,5,女,306,
美术学院,6,5,女,307,
美术学院,6,5,女,311,
美术学院,6,5,女,312,
美术学院,6,5,女,313,
美术学院,6,5,女,314,
美术学院,6,5,女,315,
美术学院,6,5,女,316,
美术学院,6,5,女,317,
美术学院,6,5,女,318,
美术学院,6,5,女,319,
美术学院,6,5,女,322,
美术学院,6,5,女,323,
美术学院,6,5,女,324,
美术学院,6,5,女,325,
美术学院,6,5,女,326,
美术学院,6,5,女,327,
美术学院,6,5,女,328,
美术学院,6,5,女,329,
美术学院,6,5,女,330,
美术学院,6,5,女,331,
美术学院,6,5,女,332,
美术学院,6,5,女,342,
美术学院,6,5,女,346,
美术学院,6,5,女,347,
美术学院,6,5,女,348,
美术学院,6,5,女,350,
美术学院,6,5,女,351,
美术学院,6,5,女,352,
美术学院,6,5,女,401,
美术学院,6,5,女,402,
美术学院,6,5,女,403,
美术学院,6,5,女,406,
美术学院,6,5,女,407,
美术学院,6,5,女,408,
美术学院,6,5,女,413,
美术学院,6,5,女,414,
美术学院,6,5,女,415,
美术学院,6,5,女,416,
美术学院,6,5,女,417,
美术学院,6,5,女,418,
美术学院,6,5,女,419,
美术学院,6,5,女,421,
美术学院,6,5,女,423,
美术学院,6,5,女,425,
美术学院,6,5,女,426,
美术学院,6,5,女,427,
美术学院,6,5,女,428,
美术学院,6,5,女,429,
美术学院,6,5,女,430,
美术学院,6,5,女,432,
美术学院,6,5,女,510,
美术学院,6,5,女,511,
美术学院,6,5,女,513,
美术学院,6,5,女,514,
美术学院,6,5,女,515,
美术学院,6,5,女,516,
美术学院,6,5,女,517,
美术学院,6,5,女,518,
美术学院,6,5,女,519,
美术学院,6,5,女,521,
美术学院,6,5,女,523,
美术学院,6,5,女,524,
美术学院,6,5,女,525,
美术学院,6,5,女,526,
美术学院,6,5,女,528,
美术学院,6,5,女,529,
美术学院,6,5,女,530,
美术学院,6,5,女,531,
美术学院,6,5,女,533,
美术学院,6,5,女,535,
美术学院,6,5,女,537,
美术学院,6,5,女,538,
美术学院,6,5,女,539,
美术学院,6,5,女,540,
美术学院,6,5,女,541,
美术学院,6,5,女,542,
美术学院,6,5,女,544,
美术学院,6,5,女,545,
美术学院,6,5,女,643,
美术学院,7,5,男,545,
美术学院,7,5,男,546,
美术学院,7,5,男,547,
美术学院,7,5,男,548,
美术学院,7,5,男,549,
美术学院,7,5,男,604,
美术学院,7,5,男,607,
美术学院,7,5,男,608,
美术学院,7,5,男,614,
美术学院,7,5,男,615,
美术学院,7,5,男,636,
美术学院,7,5,男,641,
美术学院,7,5,男,642,
美术学院,7,5,男,643,
美术学院,7,5,男,644,
美术学院,7,5,男,647,
美术学院,12,4,男,102,
美术学院,12,4,男,103,
美术学院,12,4,男,110,
美术学院,12,4,男,111,
美术学院,12,4,男,150,
美术学院,12,4,男,151,
美术学院,12,4,男,152,
美术学院,12,4,男,158,
美术学院,12,4,男,161,
美术学院,12,4,男,301,
美术学院,12,4,男,302,
美术学院,12,4,男,303,
美术学院,12,4,男,414,
美术学院,12,4,男,422,
美术学院,12,4,男,423,
美术学院,12,4,男,448,
美术学院,12,4,男,459,
美术学院,12,4,男,460,
美术学院,12,4,男,461,
美术学院,12,4,男,463,
美术学院,12,4,男,524,
美术学院,12,4,男,563,
美术学院,12,4,男,618,
美术学院,12,4,男,620,
美术学院,12,4,男,649,
美术学院,12,4,男,654,
美术学院,13,4,女,430,
美术学院,13,4,女,431,
美术学院,13,4,女,432,
美术学院,13,4,女,433,
美术学院,13,4,女,434,
美术学院,13,4,女,435,
美术学院,13,4,女,436,
美术学院,13,4,女,437,
美术学院,13,4,女,438,
美术学院,13,4,女,439,
美术学院,13,4,女,440,
美术学院,13,4,女,441,
美术学院,13,4,女,442,
美术学院,13,4,女,443,
美术学院,13,4,女,444,
美术学院,13,4,女,445,
美术学院,13,4,女,446,
美术学院,13,4,女,447,
美术学院,13,4,女,448,
美术学院,13,4,女,449,
美术学院,13,4,女,450,
美术学院,13,4,女,451,
美术学院,13,4,女,452,
美术学院,13,4,女,453,
美术学院,13,4,女,454,
美术学院,13,4,女,455,
美术学院,13,4,女,456,
美术学院,13,4,女,457,
美术学院,13,4,女,502,
美术学院,13,4,女,503,
美术学院,13,4,女,504,
美术学院,13,4,女,505,
美术学院,13,4,女,501,
生科学院,3,8,男,208,
生科学院,3,8,男,209,
生科学院,3,8,男,210,
生科学院,3,8,男,211,
生科学院,3,8,男,212,
生科学院,3,8,男,213,
生科学院,3,8,男,214,
生科学院,3,8,男,216,
生科学院,3,8,男,218,
生科学院,3,8,男,219,
生科学院,3,8,男,220,
生科学院,7,5,男,104,
生科学院,7,5,男,129,
生科学院,7,5,男,130,
生科学院,7,5,男,131,
生科学院,7,5,男,132,
生科学院,7,5,男,133,
生科学院,7,5,男,146,
生科学院,7,5,男,147,
生科学院,7,5,男,203,
生科学院,7,5,男,229,
生科学院,7,5,男,234,
生科学院,7,5,男,236,
生科学院,7,5,男,237,
生科学院,7,5,男,238,
生科学院,7,5,男,239,
生科学院,7,5,男,240,
生科学院,7,5,男,242,
生科学院,7,5,男,243,
生科学院,7,5,男,244,
生科学院,7,5,男,245,
生科学院,7,5,男,246,
生科学院,7,5,男,247,
生科学院,7,5,男,248,
生科学院,7,5,男,249,
生科学院,7,5,男,301,
生科学院,7,5,男,302,
生科学院,7,5,男,303,
生科学院,7,5,男,326,
生科学院,7,5,男,328,
生科学院,7,5,男,329,
生科学院,7,5,男,330,
生科学院,7,5,男,335,
生科学院,7,5,男,338,
生科学院,7,5,男,339,
生科学院,7,5,男,349,
生科学院,7,5,男,401,
生科学院,7,5,男,437,
生科学院,7,5,男,524,
生科学院,7,5,男,527,
生科学院,7,5,男,528,
生科学院,7,5,男,529,
生科学院,7,5,男,530,
生科学院,7,5,男,531,
生科学院,11,4,女,213,
生科学院,11,4,女,321,
生科学院,11,4,女,617,
生科学院,14,4,女,103,
生科学院,14,4,女,105,
生科学院,14,4,女,106,
生科学院,14,4,女,107,
生科学院,14,4,女,108,
生科学院,14,4,女,109,
生科学院,14,4,女,110,
生科学院,14,4,女,111,
生科学院,14,4,女,112,
生科学院,14,4,女,114,
生科学院,14,4,女,116,
生科学院,14,4,女,118,
生科学院,14,4,女,119,
生科学院,14,4,女,120,
生科学院,14,4,女,122,
生科学院,14,4,女,125,
生科学院,14,4,女,126,
生科学院,14,4,女,127,
生科学院,14,4,女,129,
生科学院,14,4,女,132,
生科学院,14,4,女,134,
生科学院,14,4,女,135,
生科学院,14,4,女,136,
生科学院,14,4,女,137,
生科学院,14,4,女,201,
生科学院,14,4,女,202,
生科学院,14,4,女,203,
生科学院,14,4,女,204,
生科学院,14,4,女,205,
生科学院,14,4,女,206,
生科学院,14,4,女,207,
生科学院,14,4,女,208,
生科学院,14,4,女,209,
生科学院,14,4,女,210,
生科学院,14,4,女,211,
生科学院,14,4,女,212,
生科学院,14,4,女,213,
生科学院,14,4,女,214,
生科学院,14,4,女,216,
生科学院,14,4,女,218,
生科学院,14,4,女,228,
生科学院,14,4,女,229,
生科学院,14,4,女,230,
生科学院,14,4,女,232,
生科学院,14,4,女,233,
生科学院,14,4,女,234,
生科学院,14,4,女,235,
生科学院,14,4,女,236,
生科学院,14,4,女,238,
生科学院,14,4,女,239,
生科学院,14,4,女,241,
生科学院,14,4,女,301,
生科学院,14,4,女,302,
生科学院,14,4,女,303,
生科学院,14,4,女,304,
生科学院,14,4,女,305,
生科学院,14,4,女,306,
生科学院,14,4,女,307,
生科学院,14,4,女,308,
生科学院,14,4,女,309,
生科学院,14,4,女,310,
生科学院,14,4,女,311,
生科学院,14,4,女,312,
生科学院,14,4,女,313,
生科学院,14,4,女,314,
生科学院,14,4,女,315,
生科学院,14,4,女,316,
生科学院,14,4,女,317,
生科学院,14,4,女,318,
生科学院,14,4,女,319,
生科学院,14,4,女,320,
生科学院,14,4,女,321,
生科学院,14,4,女,322,
生科学院,14,4,女,323,
生科学院,14,4,女,324,
生科学院,14,4,女,325,
生科学院,14,4,女,326,
生科学院,14,4,女,327,
生科学院,14,4,女,328,
生科学院,14,4,女,329,
生科学院,14,4,女,330,
生科学院,14,4,女,331,
生科学院,14,4,女,333,
生科学院,14,4,女,334,
生科学院,14,4,女,338,
生科学院,14,4,女,339,
生科学院,14,4,女,340,
生科学院,14,4,女,341,
生科学院,14,4,女,402,
生科学院,14,4,女,403,
生科学院,14,4,女,404,
生科学院,14,4,女,405,
生科学院,14,4,女,406,
生科学院,14,4,女,407,
生科学院,14,4,女,408,
生科学院,14,4,女,409,
生科学院,14,4,女,410,
生科学院,14,4,女,411,
生科学院,14,4,女,412,
生科学院,14,4,女,413,
生科学院,14,4,女,501,
生科学院,14,4,女,502,
生科学院,14,4,女,503,
生科学院,14,4,女,504,
生科学院,14,4,女,505,
生科学院,14,4,女,506,
生科学院,14,4,女,507,
生科学院,14,4,女,508,
生科学院,14,4,女,509,
生科学院,14,4,女,510,
生科学院,14,4,女,515,
生科学院,14,4,女,516,
生科学院,14,4,女,517,
生科学院,14,4,女,518,
生科学院,14,4,女,519,
生科学院,14,4,女,520,
生科学院,14,4,女,521,
生科学院,14,4,女,522,
生科学院,14,4,女,523,
生科学院,14,4,女,524,
生科学院,14,4,女,525,
生科学院,14,4,女,526,
生科学院,14,4,女,527,
生科学院,14,4,女,528,
生科学院,14,4,女,529,
生科学院,14,4,女,530,
生科学院,14,4,女,531,
生科学院,14,4,女,532,
生科学院,14,4,女,533,
生科学院,14,4,女,535,
生科学院,14,4,女,536,
生科学院,14,4,女,601,
生科学院,14,4,女,602,
生科学院,14,4,女,603,
生科学院,14,4,女,604,
生科学院,14,4,女,605,
生科学院,14,4,女,606,
生科学院,14,4,女,607,
生科学院,14,4,女,608,
生科学院,14,4,女,609,
生科学院,14,4,女,610,
生科学院,14,4,女,611,
生科学院,14,4,女,612,
生科学院,14,4,女,613,
生科学院,14,4,女,614,
生科学院,16,5,女,112,
生科学院,16,5,女,114,
生科学院,16,5,女,115,
生科学院,16,5,女,501,
生科学院,16,5,女,502,
生科学院,16,5,女,503,
生科学院,16,5,女,504,
生科学院,16,5,女,505,
生科学院,16,5,女,506,
生科学院,16,5,女,601,
生科学院,16,5,女,602,
生科学院,16,5,女,603,
生科学院,16,5,女,604,
生科学院,16,5,女,605,
生科学院,16,5,女,606,
生科学院,16,5,女,607,
生科学院,16,5,女,608,
生科学院,16,5,女,609,
生科学院,16,5,女,610,
生科学院,16,5,女,611,
生科学院,16,5,女,612,
生科学院,16,5,女,613,
生科学院,16,5,女,614,
生科学院,16,5,女,615,
生科学院,16,5,女,616,
生科学院,16,5,女,617,
生科学院,16,5,女,618,
生科学院,16,5,女,619,
生科学院,16,5,女,620,
生科学院,16,5,女,622,
生科学院,16,5,女,623,
生科学院,16,5,女,624,
生科学院,16,5,女,625,
生科学院,16,5,女,626,
生科学院,16,5,女,627,
生科学院,16,5,女,628,
生科学院,16,5,女,629,
生科学院,16,5,女,630,
生科学院,16,5,女,631,
生科学院,16,5,女,632,
体育学院,3,8,男,528,
体育学院,3,8,男,538,
体育学院,3,8,男,545,
体育学院,5,5,男,515,
体育学院,5,5,男,516,
体育学院,5,5,男,517,
体育学院,5,5,男,518,
体育学院,5,5,男,519,
体育学院,5,5,男,601,
体育学院,5,5,男,602,
体育学院,5,5,男,603,
体育学院,5,5,男,604,
体育学院,5,5,男,605,
体育学院,5,5,男,606,
体育学院,5,5,男,607,
体育学院,5,5,男,608,
体育学院,5,5,男,609,
体育学院,5,5,男,610,
体育学院,5,5,男,611,
体育学院,5,5,男,612,
体育学院,5,5,男,613,
体育学院,5,5,男,614,
体育学院,5,5,男,623,
体育学院,5,5,男,536,
体育学院,5,5,男,618,
体育学院,5,5,男,619,
体育学院,5,5,男,620,
体育学院,5,5,男,621,
体育学院,5,5,男,624,
体育学院,5,5,男,625,
体育学院,5,5,男,630,
体育学院,5,5,男,633,
体育学院,5,5,男,634,
体育学院,5,5,男,635,
体育学院,5,5,男,636,
体育学院,6,5,女,101,
体育学院,6,5,女,103,
体育学院,6,5,女,503,
体育学院,6,5,女,504,
体育学院,6,5,女,505,
体育学院,6,5,女,508,
体育学院,6,5,女,509,
体育学院,6,5,女,602,
体育学院,6,5,女,603,
体育学院,6,5,女,604,
体育学院,6,5,女,605,
体育学院,6,5,女,606,
体育学院,6,5,女,610,
体育学院,6,5,女,612,
体育学院,7,5,男,241,
体育学院,7,5,男,538,
体育学院,7,5,男,543,
体育学院,7,5,男,544,
体育学院,7,5,男,633,
体育学院,7,5,男,634,
体育学院,7,5,男,637,
体育学院,12,4,男,431,
体育学院,12,4,男,432,
体育学院,12,4,男,433,
体育学院,12,4,男,435,
体育学院,12,4,男,436,
体育学院,12,4,男,437,
体育学院,12,4,男,438,
体育学院,12,4,男,439,
体育学院,12,4,男,440,
体育学院,12,4,男,441,
体育学院,12,4,男,443,
体育学院,12,4,男,501,
体育学院,12,4,男,502,
体育学院,12,4,男,503,
体育学院,12,4,男,504,
体育学院,12,4,男,505,
体育学院,12,4,男,506,
体育学院,12,4,男,507,
体育学院,12,4,男,508,
体育学院,12,4,男,509,
体育学院,12,4,男,510,
体育学院,12,4,男,511,
体育学院,12,4,男,512,
体育学院,12,4,男,513,
体育学院,12,4,男,514,
体育学院,12,4,男,515,
体育学院,12,4,男,516,
体育学院,12,4,男,517,
体育学院,12,4,男,550,
体育学院,12,4,男,551,
体育学院,12,4,男,552,
体育学院,12,4,男,553,
体育学院,12,4,男,554,
体育学院,12,4,男,555,
体育学院,12,4,男,556,
体育学院,12,4,男,557,
体育学院,12,4,男,558,
体育学院,12,4,男,559,
体育学院,12,4,男,560,
体育学院,12,4,男,561,
体育学院,12,4,男,562,
体育学院,12,4,男,632,
体育学院,12,4,男,639,
体育学院,12,4,男,636,
体育学院,13,4,女,635,
体育学院,13,4,女,636,
体育学院,13,4,女,637,
体育学院,13,4,女,638,
体育学院,13,4,女,639,
体育学院,13,4,女,640,
体育学院,13,4,女,641,
体育学院,13,4,女,642,
体育学院,13,4,女,643,
体育学院,15,5,男,410,
体育学院,19,6,女,201,
体育学院,19,6,女,202,
体育学院,19,6,女,203,
体育学院,19,6,女,204,
体育学院,19,6,女,205,
土建学院,3,8,男,328,
土建学院,3,8,男,422,
土建学院,3,8,男,423,
土建学院,3,8,男,424,
土建学院,3,8,男,425,
土建学院,3,8,男,426,
土建学院,3,8,男,428,
土建学院,3,8,男,429,
土建学院,3,8,男,430,
土建学院,3,8,男,431,
土建学院,3,8,男,432,
土建学院,3,8,男,433,
土建学院,3,8,男,434,
土建学院,3,8,男,435,
土建学院,3,8,男,436,
土建学院,3,8,男,437,
土建学院,3,8,男,438,
土建学院,3,8,男,439,
土建学院,4,8,女,113,
土建学院,4,8,女,114,
土建学院,4,8,女,115,
土建学院,4,8,女,116,
土建学院,4,8,女,124,
土建学院,9,4,男,102,
土建学院,9,4,男,103,
土建学院,9,4,男,104,
土建学院,9,4,男,105,
土建学院,9,4,男,106,
土建学院,9,4,男,107,
土建学院,9,4,男,108,
土建学院,9,4,男,109,
土建学院,9,4,男,110,
土建学院,9,4,男,111,
土建学院,9,4,男,112,
土建学院,9,4,男,113,
土建学院,9,4,男,115,
土建学院,9,4,男,116,
土建学院,9,4,男,117,
土建学院,9,4,男,118,
土建学院,10,4,女,128,
土建学院,10,4,女,130,
土建学院,10,4,女,133,
土建学院,10,4,女,225,
土建学院,10,4,女,226,
土建学院,10,4,女,227,
土建学院,10,4,女,231,
土建学院,10,4,女,232,
土建学院,10,4,女,237,
土建学院,10,4,女,338,
土建学院,10,4,女,339,
土建学院,10,4,女,418,
土建学院,10,4,女,419,
土建学院,10,4,女,420,
土建学院,10,4,女,421,
土建学院,10,4,女,428,
土建学院,11,4,女,109,
土建学院,11,4,女,114,
土建学院,11,4,女,117,
土建学院,11,4,女,121,
土建学院,11,4,女,122,
土建学院,11,4,女,125,
土建学院,11,4,女,209,
土建学院,11,4,女,217,
土建学院,11,4,女,505,
土建学院,11,4,女,509,
土建学院,11,4,女,631,
土建学院,11,4,女,634,
土建学院,11,4,女,635,
土建学院,12,4,男,118,
土建学院,12,4,男,119,
土建学院,12,4,男,120,
土建学院,12,4,男,121,
土建学院,12,4,男,122,
土建学院,12,4,男,123,
土建学院,12,4,男,125,
土建学院,12,4,男,126,
土建学院,12,4,男,127,
土建学院,12,4,男,128,
土建学院,12,4,男,129,
土建学院,12,4,男,130,
土建学院,12,4,男,140,
土建学院,12,4,男,141,
土建学院,12,4,男,142,
土建学院,12,4,男,143,
土建学院,12,4,男,144,
土建学院,12,4,男,145,
土建学院,12,4,男,146,
土建学院,12,4,男,153,
土建学院,12,4,男,201,
土建学院,12,4,男,202,
土建学院,12,4,男,203,
土建学院,12,4,男,204,
土建学院,12,4,男,205,
土建学院,12,4,男,231,
土建学院,12,4,男,232,
土建学院,12,4,男,233,
土建学院,12,4,男,234,
土建学院,12,4,男,235,
土建学院,12,4,男,236,
土建学院,12,4,男,237,
土建学院,12,4,男,243,
土建学院,12,4,男,244,
土建学院,12,4,男,245,
土建学院,12,4,男,326,
土建学院,12,4,男,333,
土建学院,12,4,男,339,
土建学院,12,4,男,340,
土建学院,12,4,男,341,
土建学院,12,4,男,342,
土建学院,12,4,男,346,
土建学院,12,4,男,347,
土建学院,12,4,男,348,
土建学院,12,4,男,420,
土建学院,12,4,男,421,
土建学院,12,4,男,424,
土建学院,12,4,男,434,
土建学院,12,4,男,442,
土建学院,12,4,男,444,
土建学院,12,4,男,446,
土建学院,12,4,男,520,
土建学院,12,4,男,525,
土建学院,12,4,男,526,
土建学院,12,4,男,527,
土建学院,12,4,男,535,
土建学院,12,4,男,537,
土建学院,12,4,男,543,
土建学院,12,4,男,546,
土建学院,12,4,男,547,
土建学院,12,4,男,549,
土建学院,12,4,男,601,
土建学院,12,4,男,602,
土建学院,12,4,男,603,
土建学院,12,4,男,604,
土建学院,12,4,男,605,
土建学院,12,4,男,606,
土建学院,12,4,男,607,
